og	go	type	evidence
918615at2759	GO:0008076	C	IBA
918615at2759	GO:0016021	C	IBA
918615at2759	GO:0034765	P	IEA
918615at2759	GO:0055085	P	IEA
918615at2759	GO:0071805	P	IBA
105366at2759	GO:0006629	P	IEA
1591573at2759	GO:0006874	P	IEA
1591573at2759	GO:0019722	P	IEA
1591573at2759	GO:0071277	P	IEA
1591573at2759	GO:0071889	F	IEA
1591573at2759	GO:0097720	P	IEA
1132781at2759	GO:0009986	C	IMP
1132781at2759	GO:0032729	P	IMP
1132781at2759	GO:0042102	P	IMP
1132781at2759	GO:0043231	C	IDA
1132781at2759	GO:0071346	P	IDA
830935at2759	GO:0000287	F	ISO
830935at2759	GO:0016266	P	ISO
830935at2759	GO:0030145	F	ISO
830935at2759	GO:0030176	C	ISO
830935at2759	GO:0035252	F	ISO
830935at2759	GO:0140560	F	ISO
1278637at2759	GO:0042981	P	TAS
1278637at2759	GO:0043066	P	IGI
1278637at2759	GO:0043068	P	IGI
1496362at2759	GO:0003723	F	IEA
1496362at2759	GO:0019843	F	IEA
894392at2759	GO:0007605	P	IMP
894392at2759	GO:0032474	P	IMP
894392at2759	GO:0035675	P	IMP
894392at2759	GO:0048793	P	IMP
1114069at2759	GO:0005739	C	IEA
1484710at2759	GO:0005886	C	IEA
1484710at2759	GO:0022857	F	IEA
1484710at2759	GO:0055085	P	IEA
712400at2759	GO:0007623	P	IEA
712400at2759	GO:0008467	F	ISS
1094172at2759	GO:0034625	P	ISO
1179930at2759	GO:0009658	P	IEA
298283at2759	GO:0004795	F	IEA
298283at2759	GO:0006520	P	IEA
298283at2759	GO:0006807	P	IEA
298283at2759	GO:0009088	P	IEA
1606436at2759	GO:0000302	P	IEA
1606436at2759	GO:0008340	P	IEA
52746at2759	GO:0005509	F	ISO
52746at2759	GO:0005544	F	ISO
52746at2759	GO:0005829	C	ISO
52746at2759	GO:0005886	C	ISO
52746at2759	GO:0008429	F	ISO
52746at2759	GO:0031210	F	ISO
52746at2759	GO:0035091	F	ISO
448107at2759	GO:0005829	C	IDA
448107at2759	GO:0006914	P	ISS
448107at2759	GO:0032510	P	IDA
448107at2759	GO:0043547	P	ISS
901158at2759	GO:0005801	C	ISO
901158at2759	GO:0006024	P	ISO
901158at2759	GO:0015012	P	ISO
901158at2759	GO:0015020	F	ISO
901158at2759	GO:0043085	P	ISO
901158at2759	GO:0050651	P	ISO
901158at2759	GO:0072542	F	ISO
901158at2759	GO:0090316	P	ISO
1211602at2759	GO:0000398	P	IMP
1211602at2759	GO:0000785	C	HDA
1211602at2759	GO:0001649	P	HDA
1211602at2759	GO:0003723	F	IPI
1211602at2759	GO:0005515	F	IPI
1211602at2759	GO:0005576	C	HDA
1211602at2759	GO:0005634	C	HDA
1211602at2759	GO:0005654	C	TAS
1211602at2759	GO:0005681	C	IDA
1211602at2759	GO:0005697	C	IDA
1211602at2759	GO:0005829	C	IDA
1211602at2759	GO:0006338	P	HDA
1211602at2759	GO:0008266	F	IDA
1211602at2759	GO:0008380	P	TAS
1211602at2759	GO:0015629	C	IDA
1211602at2759	GO:0016020	C	HDA
1211602at2759	GO:0031492	F	HDA
1211602at2759	GO:0032211	P	IMP
1211602at2759	GO:0032991	C	HDA
1211602at2759	GO:0042802	F	IPI
1211602at2759	GO:0070034	F	IPI
1211602at2759	GO:0070062	C	HDA
1211602at2759	GO:0070935	P	IMP
1211602at2759	GO:0071013	C	IDA
1211602at2759	GO:1990247	F	IDA
1362234at2759	GO:0005739	C	IEA
620790at2759	GO:0005515	F	IPI
620790at2759	GO:0005576	C	TAS
620790at2759	GO:0005886	C	TAS
620790at2759	GO:0008191	F	TAS
620790at2759	GO:0016020	C	TAS
620790at2759	GO:0016055	P	IEA
620790at2759	GO:0030336	P	IMP
327628at2759	GO:0006508	P	IEA
327628at2759	GO:0008233	F	IEA
327628at2759	GO:0008237	F	IEA
43729at2759	GO:0000165	P	IMP
43729at2759	GO:0000226	P	ISO
43729at2759	GO:0001568	P	ISO
43729at2759	GO:0001570	P	ISO
43729at2759	GO:0001764	P	ISO
43729at2759	GO:0005730	C	IDA
43729at2759	GO:0005829	C	ISS
43729at2759	GO:0007097	P	ISO
43729at2759	GO:0007254	P	IMP
43729at2759	GO:0009410	P	IEP
43729at2759	GO:0009612	P	IEP
43729at2759	GO:0009749	P	IEP
43729at2759	GO:0010243	P	IEP
43729at2759	GO:0010507	P	ISO
43729at2759	GO:0010613	P	ISO
43729at2759	GO:0014070	P	IEP
43729at2759	GO:0014704	C	IDA
43729at2759	GO:0014911	P	IMP
43729at2759	GO:0016323	C	IDA
43729at2759	GO:0016604	C	IDA
43729at2759	GO:0018108	P	ISO
43729at2759	GO:0019902	F	IDA
43729at2759	GO:0021955	P	ISO
43729at2759	GO:0030027	C	ISO
43729at2759	GO:0030198	P	ISO
43729at2759	GO:0030307	P	IMP
43729at2759	GO:0030335	P	IMP
43729at2759	GO:0030336	P	IMP
43729at2759	GO:0030644	P	IMP
43729at2759	GO:0032355	P	IEP
43729at2759	GO:0038083	P	ISO
43729at2759	GO:0042311	P	IMP
43729at2759	GO:0042383	C	IDA
43729at2759	GO:0042802	F	IPI
43729at2759	GO:0043542	P	ISO
43729at2759	GO:0043548	F	IPI
43729at2759	GO:0044877	F	IPI
43729at2759	GO:0045444	P	IEP
43729at2759	GO:0045785	P	IMP
43729at2759	GO:0046621	P	ISO
43729at2759	GO:0046685	P	IEP
43729at2759	GO:0048661	P	IMP
43729at2759	GO:0050766	P	IMP
43729at2759	GO:0050771	P	ISO
43729at2759	GO:0050806	P	IMP
43729at2759	GO:0051964	P	ISO
43729at2759	GO:0060252	P	IMP
43729at2759	GO:0071560	P	ISO
43729at2759	GO:0098794	C	IDA
43729at2759	GO:0098978	C	IDA
43729at2759	GO:2000060	P	ISO
1185856at2759	GO:0004059	F	IDA
1185856at2759	GO:0004060	F	IDA
1185856at2759	GO:0005737	C	IDA
1185856at2759	GO:0006584	P	IDA
1185856at2759	GO:0007593	P	IMP
1185856at2759	GO:0008080	F	IDA
1185856at2759	GO:0030431	P	TAS
1185856at2759	GO:0042420	P	NAS
1185856at2759	GO:0042429	P	NAS
1185856at2759	GO:0045187	P	TAS
1185856at2759	GO:0046334	P	NAS
1212658at2759	GO:0005743	C	TAS
1212658at2759	GO:0032543	P	HDA
575658at2759	GO:0005521	F	IEA
575658at2759	GO:0005634	C	IDA
575658at2759	GO:0008092	F	IPI
754103at2759	GO:0031514	C	IDA
543764at2759	GO:0003677	F	IEA
543764at2759	GO:0005667	C	IEA
543764at2759	GO:0006355	P	IEA
543764at2759	GO:0046983	F	IEA
621852at2759	GO:0004649	F	IEA
621852at2759	GO:0006282	P	IEA
1276527at2759	GO:0005783	C	IEA
1276527at2759	GO:0005789	C	IEA
1276527at2759	GO:0016740	F	IEA
1276527at2759	GO:0016757	F	IEA
809593at2759	GO:0070475	P	ISO
809593at2759	GO:0071424	F	ISO
1413005at2759	GO:0005829	C	HDA
1413005at2759	GO:0009507	C	IEA
1413005at2759	GO:0009528	C	IEA
1413005at2759	GO:0009536	C	IEA
1413005at2759	GO:0009941	C	HDA
1413005at2759	GO:0010208	P	IMP
1413005at2759	GO:0055088	P	IMP
1413005at2759	GO:0071668	P	IMP
1413005at2759	GO:1902001	P	IMP
525938at2759	GO:0016616	F	IEA
525938at2759	GO:0051287	F	IEA
1066001at2759	GO:0016874	F	IEA
1411806at2759	GO:0007094	P	IMP
1411806at2759	GO:0007096	P	IMP
1411806at2759	GO:0031507	P	IMP
1411806at2759	GO:0051754	P	IMP
488201at2759	GO:0000463	P	RCA
488201at2759	GO:0000472	P	RCA
488201at2759	GO:0000480	P	RCA
1249774at2759	GO:0016462	F	IEA
153176at2759	GO:0000166	F	IEA
153176at2759	GO:0005524	F	IEA
552726at2759	GO:0005634	C	IEA
657777at2759	GO:0005783	C	IDA
657777at2759	GO:0010043	P	IEP
877394at2759	GO:0006259	P	TAS
877394at2759	GO:0006302	P	IMP
877394at2759	GO:0006355	P	IDA
877394at2759	GO:0009314	P	NAS
877394at2759	GO:0010332	P	IEP
877394at2759	GO:0045003	P	IDA
1225872at2759	GO:0004475	F	IEA
1225872at2759	GO:0016407	F	IEA
1404665at2759	GO:0000775	C	ISS
1404665at2759	GO:0005737	C	ISS
1404665at2759	GO:0051301	P	ISS
1564782at2759	GO:0008270	F	ISS
253485at2759	GO:0000805	C	IDA
253485at2759	GO:0000806	C	IDA
253485at2759	GO:0001741	C	IDA
253485at2759	GO:0030849	C	IDA
257031at2759	GO:0007166	P	ISO
257031at2759	GO:0007189	P	ISO
257031at2759	GO:0008284	P	IDA
257031at2759	GO:0008344	P	ISO
257031at2759	GO:0016323	C	ISO
257031at2759	GO:0030183	P	ISO
257031at2759	GO:0038023	F	ISO
257031at2759	GO:0038194	P	ISO
257031at2759	GO:0040012	P	ISO
257031at2759	GO:0040018	P	ISO
257031at2759	GO:0044877	F	ISO
257031at2759	GO:0045121	C	IDA
257031at2759	GO:0060119	P	ISO
257031at2759	GO:0060122	P	ISO
257031at2759	GO:0071542	P	ISO
257031at2759	GO:0090103	P	ISO
257031at2759	GO:0120162	P	ISO
257031at2759	GO:1904588	P	ISO
257031at2759	GO:1905229	P	ISO
395194at2759	GO:0006281	P	IEA
395194at2759	GO:0006974	P	IEA
408622at2759	GO:0016274	F	ISS
408622at2759	GO:0019919	P	ISS
552726at2759	GO:0003779	F	IDA
552726at2759	GO:0005794	C	ISS
552726at2759	GO:0005802	C	IDA
552726at2759	GO:0006895	P	IMP
552726at2759	GO:0016020	C	HDA
552726at2759	GO:0016021	C	ISS
552726at2759	GO:0030041	P	IMP
1094172at2759	GO:0000038	P	IDA
854035at2759	GO:0004930	F	IEA
854035at2759	GO:0005886	C	IEA
854035at2759	GO:0007186	P	IEA
1546666at2759	GO:0004609	F	IEA
1546666at2759	GO:0008654	P	IEA
1546666at2759	GO:0016829	F	IEA
1546666at2759	GO:0016831	F	IEA
525938at2759	GO:0004252	F	IEA
525938at2759	GO:0005615	C	IEA
525938at2759	GO:0006508	P	IEA
525938at2759	GO:0008233	F	IEA
525938at2759	GO:0008236	F	IEA
525938at2759	GO:0016787	F	IEA
1059849at2759	GO:0004766	F	RCA
1059849at2759	GO:0005576	C	IDA
1059849at2759	GO:0006525	P	RCA
1059849at2759	GO:0016768	F	RCA
1059849at2759	GO:0097308	P	IEP
1114675at2759	GO:0005634	C	IEA
1114675at2759	GO:0006325	P	IEA
1114675at2759	GO:0006351	P	IEA
1114675at2759	GO:0006355	P	IEA
1183210at2759	GO:0005791	C	IEA
1183210at2759	GO:0005794	C	IEA
1183210at2759	GO:0006915	P	IEA
1183210at2759	GO:0030425	C	IEA
1183210at2759	GO:0043025	C	IEA
1183210at2759	GO:0060264	P	IEA
1183210at2759	GO:1903409	P	IEA
488201at2759	GO:0005840	C	IEA
901158at2759	GO:0006688	P	NAS
901158at2759	GO:0009101	P	NAS
901158at2759	GO:0046987	F	IDA
901158at2759	GO:0046988	F	IDA
901158at2759	GO:0046989	F	IDA
37924at2759	GO:0000160	P	IEA
1138596at2759	GO:0009834	P	IEA
1138596at2759	GO:0010628	P	IEA
1138596at2759	GO:0045893	P	IEA
1138596at2759	GO:0048829	P	IEA
1225872at2759	GO:0009058	P	IEA
52746at2759	GO:0033011	C	IDA
671228at2759	GO:0005515	F	IPI
671228at2759	GO:0005886	C	IEA
671228at2759	GO:0007156	P	IEA
671228at2759	GO:0007157	P	IEA
671228at2759	GO:0007399	P	IEA
671228at2759	GO:0007409	P	IEA
671228at2759	GO:0010976	P	IEA
671228at2759	GO:0030154	P	IEA
671228at2759	GO:0030424	C	IEA
671228at2759	GO:0042995	C	IEA
671228at2759	GO:0043025	C	IEA
671228at2759	GO:0043204	C	IEA
671228at2759	GO:0050772	P	IEA
671228at2759	GO:0106030	P	IEA
671228at2759	GO:1903818	P	IEA
671228at2759	GO:1905232	P	IEA
671228at2759	GO:1990030	C	IEA
1635950at2759	GO:0016787	F	IEA
976869at2759	GO:0015629	C	IDA
976869at2759	GO:0045296	F	HDA
976869at2759	GO:0070062	C	HDA
69768at2759	GO:0000727	P	RCA
1541869at2759	GO:0005515	F	IPI
1541869at2759	GO:0005654	C	TAS
1541869at2759	GO:0005689	C	IDA
1114069at2759	GO:0004332	F	IEA
1114069at2759	GO:0006096	P	IEA
1394894at2759	GO:0003677	F	IEA
1394894at2759	GO:0003700	F	IEA
1394894at2759	GO:0005634	C	IEA
1394894at2759	GO:0006355	P	IEA
359213at2759	GO:0005737	C	ISO
359213at2759	GO:0005739	C	ISO
359213at2759	GO:0060698	F	ISO
359213at2759	GO:0060702	P	ISO
516638at2759	GO:0005634	C	IEA
1074094at2759	GO:0006351	P	IEA
1242894at2759	GO:0001530	F	ISO
1242894at2759	GO:0002232	P	IMP
1242894at2759	GO:0005102	F	IDA
1242894at2759	GO:0005615	C	ISO
1242894at2759	GO:0006953	P	IMP
1242894at2759	GO:0032722	P	IMP
1242894at2759	GO:0045087	P	IMP
1242894at2759	GO:0050829	P	IMP
1242894at2759	GO:0050830	P	IMP
1242894at2759	GO:0060100	P	ISO
1242894at2759	GO:0060265	P	IMP
1242894at2759	GO:0090023	P	IMP
1242894at2759	GO:0090559	P	ISO
1622159at2759	GO:0003887	F	TAS
1622159at2759	GO:0005634	C	TAS
1622159at2759	GO:0005654	C	TAS
1622159at2759	GO:0006261	P	IDA
1622159at2759	GO:0008622	C	IPI
1622159at2759	GO:0140672	C	IDA
734108at2759	GO:0032481	P	ISS
734108at2759	GO:0032728	P	ISS
734108at2759	GO:0034124	P	ISS
734108at2759	GO:0045590	P	ISS
734108at2759	GO:0045892	P	ISS
734108at2759	GO:0045893	P	ISS
734108at2759	GO:0045944	P	ISS
734108at2759	GO:0051726	P	ISS
734108at2759	GO:0060333	P	ISS
734108at2759	GO:2000564	P	ISS
917326at2759	GO:0000902	P	ISS
917326at2759	GO:0001666	P	IEA
917326at2759	GO:0005515	F	IPI
917326at2759	GO:0005798	C	IEA
917326at2759	GO:0005801	C	IDA
917326at2759	GO:0005829	C	TAS
917326at2759	GO:0005886	C	IEA
917326at2759	GO:0006892	P	IEA
917326at2759	GO:0009636	P	IEP
917326at2759	GO:0044877	F	IEA
917326at2759	GO:0047485	F	IEA
917326at2759	GO:0051223	P	IMP
917326at2759	GO:0060628	P	IEA
917326at2759	GO:1902902	P	IMP
1007850at2759	GO:0005634	C	ISO
1007850at2759	GO:0005739	C	HDA
222681at2759	GO:0000278	P	IEA
222681at2759	GO:0007030	P	IEA
222681at2759	GO:0016320	P	IEA
222681at2759	GO:0090168	P	IEA
253485at2759	GO:0001708	P	IMP
253485at2759	GO:0004407	F	IDA
253485at2759	GO:0034976	P	IGI
253485at2759	GO:0040011	P	IMP
253485at2759	GO:0040025	P	IMP
253485at2759	GO:0090597	P	IGI
253485at2759	GO:0098542	P	IGI
1353361at2759	GO:0008270	F	IEA
1482782at2759	GO:0005783	C	IDA
1482782at2759	GO:0012505	C	HDA
1482782at2759	GO:0016063	P	IMP
1482782at2759	GO:0042052	P	IMP
1482782at2759	GO:0042060	P	HMP
221637at2759	GO:0007030	P	ISS
1138596at2759	GO:0003697	F	IEA
1138596at2759	GO:0006952	P	IEA
1215093at2759	GO:0005515	F	IPI
1371520at2759	GO:0003830	F	IEA
1371520at2759	GO:0006487	P	IEA
1422013at2759	GO:0000462	P	RCA
392369at2759	GO:0002097	P	IEA
464614at2759	GO:0005886	C	IDA
464614at2759	GO:0035524	P	IMP
464614at2759	GO:0070062	C	HDA
488201at2759	GO:0004364	F	IEA
488201at2759	GO:0006749	P	IEA
488201at2759	GO:0016740	F	IEA
1476852at2759	GO:0035267	C	ISO
1546666at2759	GO:0005216	F	IEA
1546666at2759	GO:0006811	P	IEA
1546666at2759	GO:0034220	P	IEA
1546666at2759	GO:0055085	P	IEA
767446at2759	GO:0004674	F	IBA
767446at2759	GO:0018105	P	IBA
767446at2759	GO:0035556	P	IBA
1462952at2759	GO:0016021	C	IEA
894595at2759	GO:0003986	F	IEA
894595at2759	GO:0006083	P	IEA
894595at2759	GO:0008775	F	IEA
894595at2759	GO:0019679	P	IEA
901158at2759	GO:0007422	P	IMP
901158at2759	GO:0052695	P	IDA
1378970at2759	GO:0000122	P	ISO
1378970at2759	GO:0000978	F	ISO
1378970at2759	GO:0001227	F	ISO
1378970at2759	GO:0003677	F	ISO
1378970at2759	GO:0003700	F	ISO
1378970at2759	GO:0005634	C	ISO
1378970at2759	GO:0006357	P	ISO
1378970at2759	GO:0042802	F	ISO
618077at2759	GO:0009507	C	IEA
618077at2759	GO:0009536	C	IEA
1024049at2759	GO:0016765	F	IEA
1024049at2759	GO:0019408	P	IEA
1117127at2759	GO:0030165	F	IDA
1117127at2759	GO:0030425	C	IDA
1117127at2759	GO:0060076	C	IDA
552415at2759	GO:0005887	C	IEA
552415at2759	GO:0008324	F	IEA
552415at2759	GO:0060003	P	IEA
552415at2759	GO:1990573	P	IEA
871849at2759	GO:1902181	P	IDA
1225872at2759	GO:0006952	P	IEA
885011at2759	GO:0016740	F	IEA
885011at2759	GO:0016746	F	IEA
1074094at2759	GO:0102069	F	IEA
1179930at2759	GO:0003690	F	IEA
1179930at2759	GO:0006353	P	IEA
1179930at2759	GO:0006355	P	IEA
1591573at2759	GO:0009652	P	IMP
1591573at2759	GO:0030003	P	IMP
1591573at2759	GO:0031505	P	IMP
1591573at2759	GO:0036170	P	IMP
1337630at2759	GO:0003724	F	ISS
1337630at2759	GO:0003727	F	ISS
1337630at2759	GO:0005737	C	ISS
1337630at2759	GO:0005739	C	ISS
1337630at2759	GO:0008270	F	ISS
1337630at2759	GO:0009615	P	ISS
1337630at2759	GO:0016887	F	ISS
1337630at2759	GO:0016925	P	ISS
1337630at2759	GO:0032727	P	ISS
1337630at2759	GO:0032728	P	ISS
1337630at2759	GO:0032755	P	ISS
1337630at2759	GO:0032760	P	ISS
1337630at2759	GO:0039530	P	ISS
1337630at2759	GO:0042802	F	ISS
1337630at2759	GO:0045071	P	ISS
1337630at2759	GO:0051607	P	ISS
1337630at2759	GO:0060760	P	ISS
1337630at2759	GO:0071360	P	ISS
1379516at2759	GO:0005217	F	IDA
1379516at2759	GO:0005261	F	ISS
1379516at2759	GO:0005765	C	IDA
1379516at2759	GO:0005886	C	IDA
1379516at2759	GO:0006812	P	ISS
1379516at2759	GO:0006874	P	IMP
1379516at2759	GO:0006914	P	IMP
1379516at2759	GO:0031902	C	IDA
1379516at2759	GO:0032008	P	IMP
1379516at2759	GO:0034703	C	ISS
1379516at2759	GO:0036020	C	IDA
1379516at2759	GO:0042742	P	IMP
1379516at2759	GO:0045887	P	IMP
704940at2759	GO:0035529	F	IBA
704940at2759	GO:0047631	F	IBA
704940at2759	GO:0051287	F	IBA
1557083at2759	GO:0016020	C	IEA
1557083at2759	GO:0016021	C	IEA
1557083at2759	GO:0016740	F	IEA
1557083at2759	GO:0016757	F	IEA
1002357at2759	GO:0008168	F	IEA
1002357at2759	GO:0016274	F	IEA
1002357at2759	GO:0018216	P	IEA
1002357at2759	GO:0032259	P	IEA
69768at2759	GO:0005829	C	RCA
1235709at2759	GO:0000123	C	IDA
1235709at2759	GO:0016567	P	IEA
1235709at2759	GO:0016740	F	IEA
1235709at2759	GO:0043966	P	IDA
1235709at2759	GO:0070062	C	HDA
1422013at2759	GO:0005634	C	ISS
1422013at2759	GO:0005737	C	ISS
1422013at2759	GO:0008168	F	ISS
1422013at2759	GO:0016279	F	ISS
1422013at2759	GO:0018022	P	ISS
1602458at2759	GO:0016192	P	IMP
47111at2759	GO:0006935	P	IEA
47111at2759	GO:0006971	P	IEA
47111at2759	GO:0009612	P	IEA
47111at2759	GO:0030038	P	IEA
47111at2759	GO:0030554	F	IEA
47111at2759	GO:0030837	P	IEA
47111at2759	GO:0030866	P	IEA
47111at2759	GO:0031034	P	IEA
47111at2759	GO:0031143	C	IEA
47111at2759	GO:0031152	P	IEA
47111at2759	GO:0031154	P	IEA
47111at2759	GO:0031254	C	IEA
47111at2759	GO:0031270	P	IEA
47111at2759	GO:0032009	C	IEA
47111at2759	GO:0032060	P	IEA
47111at2759	GO:0033275	P	IEA
47111at2759	GO:0033298	P	IEA
47111at2759	GO:0034461	P	IEA
47111at2759	GO:0042542	P	IEA
47111at2759	GO:0046847	P	IEA
47111at2759	GO:0048870	P	IEA
47111at2759	GO:0050982	P	IEA
47111at2759	GO:0051591	P	IEA
47111at2759	GO:0060328	P	IEA
47111at2759	GO:0071889	F	IEA
47111at2759	GO:0097204	C	IEA
47111at2759	GO:1990753	C	IEA
833555at2759	GO:0000166	F	IEA
833555at2759	GO:0005524	F	IEA
904932at2759	GO:0003676	F	IEA
904932at2759	GO:0035278	P	IEA
944155at2759	GO:0001786	F	ISO
944155at2759	GO:0005789	C	ISO
944155at2759	GO:0005886	C	ISO
944155at2759	GO:0015485	F	ISO
944155at2759	GO:0042632	P	ISO
944155at2759	GO:0070300	F	ISO
944155at2759	GO:0071397	P	ISO
944155at2759	GO:0120020	F	ISO
944155at2759	GO:0140268	C	ISO
750855at2759	GO:0004939	F	IEA
982374at2759	GO:0006879	P	RCA
1286883at2759	GO:0008194	F	IEA
1286883at2759	GO:0016740	F	IEA
1286883at2759	GO:0016757	F	IEA
1154369at2759	GO:0006107	P	IDA
1154369at2759	GO:0006108	P	IDA
1154369at2759	GO:0008270	F	HDA
1154369at2759	GO:0009570	C	HDA
1434584at2759	GO:0005886	C	IEA
1434584at2759	GO:0007043	P	IBA
1434584at2759	GO:0016021	C	IEA
1434584at2759	GO:0042545	P	IBA
1434584at2759	GO:0051539	F	IBA
253485at2759	GO:0036269	P	IMP
253485at2759	GO:0043931	P	IMP
871849at2759	GO:0009414	P	IEP
871849at2759	GO:0009733	P	IEP
871849at2759	GO:0009737	P	IEP
871849at2759	GO:0009856	P	IEP
685597at2759	GO:0008340	P	IMP
685597at2759	GO:0010607	P	IMP
257031at2759	GO:0001541	P	IMP
1278637at2759	GO:0005740	C	IEA
1278637at2759	GO:0008630	P	IEA
1278637at2759	GO:0010212	P	IEA
1278637at2759	GO:0010623	P	IEA
1278637at2759	GO:0010940	P	IEA
1278637at2759	GO:0043067	P	IEA
1278637at2759	GO:0060561	P	IEA
1278637at2759	GO:0070050	P	IEA
1602458at2759	GO:0006487	P	RCA
1602458at2759	GO:0006506	P	RCA
1602458at2759	GO:0006696	P	RCA
240263at2759	GO:0005634	C	HDA
298283at2759	GO:0006040	P	IEA
298283at2759	GO:0009254	P	IEA
298283at2759	GO:0016773	F	IEA
785883at2759	GO:0035242	F	IEA
1212658at2759	GO:0005763	C	ISS
1635950at2759	GO:0003714	F	IEA
1635950at2759	GO:0045892	P	IEA
1039292at2759	GO:0004930	F	IDA
1039292at2759	GO:0005515	F	IPI
1039292at2759	GO:0007189	P	IDA
552726at2759	GO:0001771	P	ISO
552726at2759	GO:0001772	C	ISO
552726at2759	GO:0001845	P	ISO
552726at2759	GO:0001891	C	ISO
552726at2759	GO:0003779	F	ISO
552726at2759	GO:0003785	F	ISO
552726at2759	GO:0005634	C	ISO
552726at2759	GO:0005769	C	ISO
552726at2759	GO:0005884	C	ISO
552726at2759	GO:0005886	C	ISO
552726at2759	GO:0005911	C	ISO
552726at2759	GO:0006816	P	ISO
552726at2759	GO:0006909	P	ISO
552726at2759	GO:0007015	P	ISO
552726at2759	GO:0008022	F	ISO
552726at2759	GO:0008064	P	ISO
552726at2759	GO:0008360	P	ISO
552726at2759	GO:0016477	P	ISO
552726at2759	GO:0030036	P	ISO
552726at2759	GO:0030217	P	NAS
552726at2759	GO:0030335	P	ISO
552726at2759	GO:0030424	C	ISO
552726at2759	GO:0030595	P	ISO
552726at2759	GO:0030833	P	ISO
552726at2759	GO:0030864	C	ISO
552726at2759	GO:0031252	C	ISO
552726at2759	GO:0031339	P	ISO
552726at2759	GO:0031589	P	ISO
552726at2759	GO:0032036	F	ISO
552726at2759	GO:0032426	C	ISO
552726at2759	GO:0032796	P	ISO
552726at2759	GO:0032956	P	ISO
552726at2759	GO:0032991	C	ISO
552726at2759	GO:0034097	P	ISO
552726at2759	GO:0038180	P	ISO
552726at2759	GO:0042102	P	ISO
552726at2759	GO:0042802	F	ISO
552726at2759	GO:0042803	F	ISO
552726at2759	GO:0043029	P	ISO
552726at2759	GO:0043320	P	ISO
552726at2759	GO:0043524	P	ISO
552726at2759	GO:0043548	F	ISO
552726at2759	GO:0045202	C	ISO
552726at2759	GO:0045335	C	ISO
552726at2759	GO:0048873	P	ISO
552726at2759	GO:0050870	P	ISO
552726at2759	GO:0050918	P	ISO
552726at2759	GO:0051015	F	ISO
552726at2759	GO:0051126	P	ISO
552726at2759	GO:0051279	P	ISO
552726at2759	GO:0061502	P	ISO
552726at2759	GO:0071353	P	ISO
552726at2759	GO:0098978	C	ISO
1541869at2759	GO:0000428	C	IEA
1541869at2759	GO:0005665	C	IEA
1541869at2759	GO:0005730	C	IEA
1541869at2759	GO:0006351	P	IEA
1541869at2759	GO:0006379	P	IEA
1276527at2759	GO:0004019	F	NAS
1276527at2759	GO:0005525	F	NAS
1276527at2759	GO:0006167	P	NAS
1276527at2759	GO:0070062	C	HDA
1323631at2759	GO:0005507	F	IDA
1323631at2759	GO:0005546	F	IDA
1323631at2759	GO:0005547	F	IDA
1323631at2759	GO:0005654	C	TAS
1323631at2759	GO:0005829	C	TAS
1323631at2759	GO:0006289	P	IMP
1323631at2759	GO:0006893	P	IMP
1323631at2759	GO:0008289	F	IEA
1323631at2759	GO:0019871	F	IDA
1323631at2759	GO:0031462	C	IDA
1323631at2759	GO:0032088	P	IMP
1323631at2759	GO:0042802	F	IPI
1323631at2759	GO:0042803	F	IPI
1323631at2759	GO:0043325	F	IDA
1323631at2759	GO:0048227	P	IDA
1323631at2759	GO:0070300	F	IDA
1323631at2759	GO:0080025	F	IDA
38224at2759	GO:0006139	P	RCA
785883at2759	GO:0005975	P	IEA
113612at2759	GO:0000785	C	IDA
113612at2759	GO:0005667	C	ISO
122381at2759	GO:0000922	C	IDA
122381at2759	GO:0005634	C	NAS
122381at2759	GO:0005828	C	IC
122381at2759	GO:0005829	C	IDA
122381at2759	GO:0005886	C	IDA
122381at2759	GO:0007094	P	IDA
122381at2759	GO:0007096	P	NAS
122381at2759	GO:0015629	C	IDA
122381at2759	GO:0065003	P	NAS
1286165at2759	GO:0005764	C	IEA
1286165at2759	GO:0005765	C	IEA
1094172at2759	GO:0043025	C	IDA
1094172at2759	GO:0045723	P	IMP
1094172at2759	GO:0097447	C	IDA
204282at2759	GO:0004252	F	IEA
204282at2759	GO:0006508	P	IEA
204282at2759	GO:0008236	F	IEA
309052at2759	GO:0006508	P	IEA
309052at2759	GO:0008233	F	IEA
359213at2759	GO:0005096	F	IEA
359213at2759	GO:0050790	P	IEA
552726at2759	GO:0008092	F	IPI
552726at2759	GO:0031529	P	ISO
552726at2759	GO:0034316	P	ISO
552726at2759	GO:0035767	P	ISO
552726at2759	GO:0036120	P	ISO
552726at2759	GO:0042060	P	ISO
552726at2759	GO:0044877	F	IPI
552726at2759	GO:0051017	P	ISO
552726at2759	GO:0070528	P	IDA
552726at2759	GO:0090135	P	ISO
552726at2759	GO:1902463	P	ISO
552726at2759	GO:2000393	P	IMP
620790at2759	GO:0000166	F	IEA
620790at2759	GO:0001837	P	IEA
620790at2759	GO:0001938	P	ISS
620790at2759	GO:0004674	F	IEA
620790at2759	GO:0004675	F	IEA
620790at2759	GO:0005024	F	IEA
620790at2759	GO:0005025	F	ISS
620790at2759	GO:0005114	F	IEA
620790at2759	GO:0005634	C	IEA
620790at2759	GO:0005768	C	IEA
620790at2759	GO:0005923	C	IEA
620790at2759	GO:0006355	P	IEA
